Air_state,Air_date,Air_value
ID,2020/4/14,32.1
IL,2020/4/14,40.3
IN,2020/4/14,39.1
KS,2020/4/14,42
KY,2020/4/14,39.2
LA,2020/4/14,35.5
MA,2020/4/14,43
MD,2020/4/14,44
ME,2020/4/14,41.8
MI,2020/4/14,36.1
MN,2020/4/14,30.6
MO,2020/4/14,43.2
MS,2020/4/14,36.2
MT,2020/4/14,31.4
NC,2020/4/14,39.8
ND,2020/4/14,38.3
NE,2020/4/14,40
NH,2020/4/14,43.8
NJ,2020/4/14,37
NM,2020/4/14,42.4
NV,2020/4/14,42.5
NY,2020/4/14,42.2
OH,2020/4/14,40.7
OK,2020/4/14,43.8
OR,2020/4/14,20.8
PA,2020/4/14,39.9
SC,2020/4/14,44.3
SD,2020/4/14,32.3
TN,2020/4/14,27.8
TX,2020/4/14,36.3
UT,2020/4/14,46.9
VA,2020/4/14,38.7
VT,2020/4/14,37
WA,2020/4/14,25.2
WI,2020/4/14,35.8
WV,2020/4/14,38
WY,2020/4/14,46.6
AK,2020/4/15,14
AL,2020/4/15,45.4
AR,2020/4/15,40.4
AZ,2020/4/15,49
CA,2020/4/15,47.5
CO,2020/4/15,43.8
CT,2020/4/15,41.7
DE,2020/4/15,44
FL,2020/4/15,56.7
GA,2020/4/15,39.2
HI,2020/4/15,36.7
IA,2020/4/15,35.6
ID,2020/4/15,24.6
IL,2020/4/15,41.3
IN,2020/4/15,41.4
KS,2020/4/15,48
KY,2020/4/15,43.6
LA,2020/4/15,41
MA,2020/4/15,42.4
MD,2020/4/15,45.7
ME,2020/4/15,43
MI,2020/4/15,35.5
MN,2020/4/15,35.1
MO,2020/4/15,42.7
MS,2020/4/15,39.8
MT,2020/4/15,30.4
NC,2020/4/15,40.1
ND,2020/4/15,41.3
NE,2020/4/15,42
NH,2020/4/15,43.4
NJ,2020/4/15,45.7
NM,2020/4/15,43
NV,2020/4/15,36.7
NY,2020/4/15,40.5
OH,2020/4/15,41.9
OK,2020/4/15,45
OR,2020/4/15,15.3
PA,2020/4/15,42.3
SC,2020/4/15,40.4
SD,2020/4/15,35.3
TN,2020/4/15,34.8
TX,2020/4/15,41.4
UT,2020/4/15,41.9
VA,2020/4/15,44.2
VT,2020/4/15,42.2
WA,2020/4/15,19.4
WI,2020/4/15,35.6
WV,2020/4/15,43.5
WY,2020/4/15,42.2
AK,2020/4/16,16
AL,2020/4/16,49.3
AR,2020/4/16,43.2
AZ,2020/4/16,42.7
CA,2020/4/16,46.5
CO,2020/4/16,42.6
CT,2020/4/16,38.2
DE,2020/4/16,44.5
FL,2020/4/16,44.7
GA,2020/4/16,42.1
HI,2020/4/16,28.7
IA,2020/4/16,36.3
ID,2020/4/16,27.4
IL,2020/4/16,43.5
IN,2020/4/16,42.9
KS,2020/4/16,44.2
KY,2020/4/16,45.5
LA,2020/4/16,52.5
MA,2020/4/16,40.6
MD,2020/4/16,46.3
ME,2020/4/16,37.5
MI,2020/4/16,39.1
MN,2020/4/16,39.1
MO,2020/4/16,41.5
MS,2020/4/16,46.7
MT,2020/4/16,35.1
NC,2020/4/16,46.6
ND,2020/4/16,41
NE,2020/4/16,31
NH,2020/4/16,38.8
NJ,2020/4/16,40.5
NM,2020/4/16,45.6
NV,2020/4/16,40.2
NY,2020/4/16,36.9
OH,2020/4/16,42.8
OK,2020/4/16,50.5
OR,2020/4/16,14.9
PA,2020/4/16,39.3
SC,2020/4/16,48.3
SD,2020/4/16,37.2
TN,2020/4/16,39.8
TX,2020/4/16,46.4
UT,2020/4/16,42.4
VA,2020/4/16,46.2
VT,2020/4/16,37
WA,2020/4/16,23.9
WI,2020/4/16,42.3
WV,2020/4/16,42.8
WY,2020/4/16,45.6
AK,2020/4/17,21.3
AL,2020/4/17,47.5
AR,2020/4/17,42.4
AZ,2020/4/17,50.3
CA,2020/4/17,40.2
CO,2020/4/17,45.5
CT,2020/4/17,45.8
DE,2020/4/17,47
FL,2020/4/17,42.6
GA,2020/4/17,46.8
HI,2020/4/17,26
IA,2020/4/17,40.9
ID,2020/4/17,32.6
IL,2020/4/17,46.5
IN,2020/4/17,40.8
KS,2020/4/17,42.2
KY,2020/4/17,44.4
LA,2020/4/17,44.5
MA,2020/4/17,45.4
MD,2020/4/17,52.3
ME,2020/4/17,41.5
MI,2020/4/17,40.9
MN,2020/4/17,41
MO,2020/4/17,36.3
MS,2020/4/17,51.5
MT,2020/4/17,37.4
NC,2020/4/17,51.1
ND,2020/4/17,45
NE,2020/4/17,39
NH,2020/4/17,43.4
NJ,2020/4/17,43
NM,2020/4/17,41.1
NV,2020/4/17,37.7
NY,2020/4/17,40.6
OH,2020/4/17,41.1
OK,2020/4/17,40
OR,2020/4/17,20.2
PA,2020/4/17,44.4
SC,2020/4/17,48.6
SD,2020/4/17,34.9
TN,2020/4/17,44.3
TX,2020/4/17,40.2
UT,2020/4/17,46.1
VA,2020/4/17,48.8
VT,2020/4/17,43.2
WA,2020/4/17,24.9
WI,2020/4/17,45.1
WV,2020/4/17,44.2
WY,2020/4/17,55.9
AK,2020/4/18,20.7
AL,2020/4/18,39
AR,2020/4/18,37.4
AZ,2020/4/18,42.9
CA,2020/4/18,38.6
CO,2020/4/18,55.1
CT,2020/4/18,43.5
DE,2020/4/18,39
FL,2020/4/18,36.5
GA,2020/4/18,37.3
HI,2020/4/18,22.7
IA,2020/4/18,39.7
ID,2020/4/18,32.6
IL,2020/4/18,47.5
IN,2020/4/18,47.5
KS,2020/4/18,50.5
KY,2020/4/18,45.5
LA,2020/4/18,34.7
MA,2020/4/18,41.6
MD,2020/4/18,47
ME,2020/4/18,42.8
MI,2020/4/18,46.3
MN,2020/4/18,38.2
MO,2020/4/18,44.5
MS,2020/4/18,37.3
MT,2020/4/18,25.3
NC,2020/4/18,43.2
ND,2020/4/18,38
NE,2020/4/18,40
NH,2020/4/18,40.8
NJ,2020/4/18,37.8
NM,2020/4/18,43.9
NV,2020/4/18,40.3
NY,2020/4/18,43.1
OH,2020/4/18,44.8
OK,2020/4/18,43.5
OR,2020/4/18,20.6
PA,2020/4/18,44
SC,2020/4/18,43.9
SD,2020/4/18,32.4
TN,2020/4/18,30.9
TX,2020/4/18,41.6
UT,2020/4/18,45.9
VA,2020/4/18,42.3
VT,2020/4/18,42.8
WA,2020/4/18,21.5
WI,2020/4/18,45.3
WV,2020/4/18,43
WY,2020/4/18,58.9
AK,2020/4/19,21.3
AL,2020/4/19,31
AR,2020/4/19,32.2
AZ,2020/4/19,47.2
CA,2020/4/19,41
CO,2020/4/19,47.9
CT,2020/4/19,53.3
DE,2020/4/19,45
FL,2020/4/19,43.2
GA,2020/4/19,33.6
HI,2020/4/19,22.7
IA,2020/4/19,35.4
ID,2020/4/19,37
IL,2020/4/19,44.9
IN,2020/4/19,45.9
KS,2020/4/19,51.8
KY,2020/4/19,37.1
LA,2020/4/19,49.3
MA,2020/4/19,50.4
MD,2020/4/19,50.3
ME,2020/4/19,50
MI,2020/4/19,39.7
MN,2020/4/19,37.2
MO,2020/4/19,41
MS,2020/4/19,38
MT,2020/4/19,23.6
NC,2020/4/19,42.4
ND,2020/4/19,41
NE,2020/4/19,35
NH,2020/4/19,49.4
NJ,2020/4/19,41.2
NM,2020/4/19,42.2
NV,2020/4/19,43.2
NY,2020/4/19,44
OH,2020/4/19,42.4
OK,2020/4/19,47.5
OR,2020/4/19,20.9
PA,2020/4/19,44.6
SC,2020/4/19,37.1
SD,2020/4/19,25.1
TN,2020/4/19,37.7
TX,2020/4/19,42.5
UT,2020/4/19,45
VA,2020/4/19,42.7
VT,2020/4/19,48
WA,2020/4/19,19.5
WI,2020/4/19,40.6
WV,2020/4/19,43.5
WY,2020/4/19,45.6
AK,2020/4/20,20.7
AL,2020/4/20,40.4
AR,2020/4/20,41.2
AZ,2020/4/20,52.9
CA,2020/4/20,39.6
CO,2020/4/20,45
CT,2020/4/20,41.8
DE,2020/4/20,39.5
FL,2020/4/20,44.9
GA,2020/4/20,32.9
HI,2020/4/20,22.7
IA,2020/4/20,37.1
ID,2020/4/20,34.6
IL,2020/4/20,44.9
IN,2020/4/20,45
KS,2020/4/20,50
KY,2020/4/20,45.5
LA,2020/4/20,42.9
MA,2020/4/20,41.2
MD,2020/4/20,42
ME,2020/4/20,41.8
MI,2020/4/20,42.9
MN,2020/4/20,34.6
MO,2020/4/20,45.8
MS,2020/4/20,36.3
MT,2020/4/20,28.4
NC,2020/4/20,40.1
ND,2020/4/20,38.7
NE,2020/4/20,37
NH,2020/4/20,41.8
NJ,2020/4/20,38.3
NM,2020/4/20,44.9
NV,2020/4/20,46.8
NY,2020/4/20,40.9
OH,2020/4/20,45.2
OK,2020/4/20,48.6
OR,2020/4/20,22.9
PA,2020/4/20,42.2
SC,2020/4/20,40.6
SD,2020/4/20,28.4
TN,2020/4/20,32.8
TX,2020/4/20,47.5
UT,2020/4/20,51.9
VA,2020/4/20,44.2
VT,2020/4/20,40.2
WA,2020/4/20,22.2
WI,2020/4/20,41.5
WV,2020/4/20,43.5
WY,2020/4/20,48.4
AK,2020/4/21,24
AL,2020/4/21,46.6
AR,2020/4/21,47.2
AZ,2020/4/21,49.6
CA,2020/4/21,42
CO,2020/4/21,52.8
CT,2020/4/21,42.8
DE,2020/4/21,41.5
FL,2020/4/21,47.9
GA,2020/4/21,38.8
HI,2020/4/21,22.7
IA,2020/4/21,36.1
ID,2020/4/21,33.6
IL,2020/4/21,41.4
IN,2020/4/21,41.6
KS,2020/4/21,44.2
KY,2020/4/21,45
LA,2020/4/21,56
MA,2020/4/21,37.4
MD,2020/4/21,44.7
ME,2020/4/21,41.5
MI,2020/4/21,37.6
MN,2020/4/21,35.4
MO,2020/4/21,42.8
MS,2020/4/21,45.5
MT,2020/4/21,28.9
NC,2020/4/21,44.3
ND,2020/4/21,41.3
NE,2020/4/21,37
NH,2020/4/21,41.2
NJ,2020/4/21,40.2
NM,2020/4/21,48.9
NV,2020/4/21,40.7
NY,2020/4/21,36.5
OH,2020/4/21,41.8
OK,2020/4/21,53.8
OR,2020/4/21,18.2
PA,2020/4/21,39.9
SC,2020/4/21,47.1
SD,2020/4/21,31.7
TN,2020/4/21,31.6
TX,2020/4/21,53.9
UT,2020/4/21,52.4
VA,2020/4/21,46.8
VT,2020/4/21,40.4
WA,2020/4/21,18.8
WI,2020/4/21,40.1
WV,2020/4/21,43.8
WY,2020/4/21,52.9
AK,2020/4/22,26
AL,2020/4/22,41.3
AR,2020/4/22,37.6
AZ,2020/4/22,50
CA,2020/4/22,39.2
CO,2020/4/22,51
CT,2020/4/22,42.3
DE,2020/4/22,44
FL,2020/4/22,60.6
GA,2020/4/22,38.3
HI,2020/4/22,21.7
IA,2020/4/22,39.7
ID,2020/4/22,29.4
IL,2020/4/22,45.5
IN,2020/4/22,42.1
KS,2020/4/22,38
KY,2020/4/22,41.6
LA,2020/4/22,43.6
MA,2020/4/22,42.8
MD,2020/4/22,46.3
ME,2020/4/22,36.8
MI,2020/4/22,35.9
MN,2020/4/22,37.5
MO,2020/4/22,41.2
MS,2020/4/22,40.2
MT,2020/4/22,28.1
NC,2020/4/22,44.9
ND,2020/4/22,44.3
NE,2020/4/22,45
NH,2020/4/22,42
NJ,2020/4/22,41.2
NM,2020/4/22,52.9
NV,2020/4/22,38.2
NY,2020/4/22,41.5
OH,2020/4/22,41.3
OK,2020/4/22,37
OR,2020/4/22,17.7
PA,2020/4/22,41.2
SC,2020/4/22,48
SD,2020/4/22,36.6
TN,2020/4/22,28.7
TX,2020/4/22,55.7
UT,2020/4/22,45.9
VA,2020/4/22,45.5
VT,2020/4/22,41.8
WA,2020/4/22,16.8
WI,2020/4/22,39.2
WV,2020/4/22,43.3
WY,2020/4/22,46.9
AK,2020/4/23,25
AL,2020/4/23,40.3
AR,2020/4/23,34
AZ,2020/4/23,55
CA,2020/4/23,46.7
CO,2020/4/23,44.9
CT,2020/4/23,41.8
DE,2020/4/23,39.5
FL,2020/4/23,51.4
GA,2020/4/23,32.6
HI,2020/4/23,24.3
IA,2020/4/23,51.1
ID,2020/4/23,26.8
IL,2020/4/23,44
IN,2020/4/23,34.9
KS,2020/4/23,47
KY,2020/4/23,33.4
LA,2020/4/23,51
MA,2020/4/23,43.7
MD,2020/4/23,40.3
ME,2020/4/23,46.2
MI,2020/4/23,37.6
MN,2020/4/23,39.8
MO,2020/4/23,41.5
MS,2020/4/23,42.5
MT,2020/4/23,16
NC,2020/4/23,37.7
ND,2020/4/23,43.3
NE,2020/4/23,42
NH,2020/4/23,44.8
NJ,2020/4/23,37.8
NM,2020/4/23,45.6
NV,2020/4/23,44.7
NY,2020/4/23,38.4
OH,2020/4/23,36.9
OK,2020/4/23,47.6
OR,2020/4/23,14.2
PA,2020/4/23,39.3
SC,2020/4/23,38.3
SD,2020/4/23,41.6
TN,2020/4/23,28
TX,2020/4/23,55
UT,2020/4/23,44
VA,2020/4/23,37
VT,2020/4/23,45.4
WA,2020/4/23,16.2
WI,2020/4/23,44.1
WV,2020/4/23,35
WY,2020/4/23,43
AK,2020/4/24,18
AL,2020/4/24,40.3
AR,2020/4/24,38.6
AZ,2020/4/24,54.8
CA,2020/4/24,46.4
CO,2020/4/24,44.9
CT,2020/4/24,41.3
DE,2020/4/24,35.5
FL,2020/4/24,43.5
GA,2020/4/24,30.7
HI,2020/4/24,24.7
IA,2020/4/24,61.3
ID,2020/4/24,28.5
IL,2020/4/24,53.4
IN,2020/4/24,50.4
KS,2020/4/24,38.2
KY,2020/4/24,39
LA,2020/4/24,58.1
MA,2020/4/24,42.8
MD,2020/4/24,31.7
ME,2020/4/24,45
MI,2020/4/24,44.3
MN,2020/4/24,41.8
MO,2020/4/24,38.8
MS,2020/4/24,42
MT,2020/4/24,27.9
NC,2020/4/24,37.9
ND,2020/4/24,42.7
NE,2020/4/24,22
NH,2020/4/24,45.4
NJ,2020/4/24,33.5
NM,2020/4/24,54.7
NV,2020/4/24,40.2
NY,2020/4/24,38
OH,2020/4/24,45.3
OK,2020/4/24,44.2
OR,2020/4/24,16.9
PA,2020/4/24,33.8
SC,2020/4/24,38.4
SD,2020/4/24,35.4
TN,2020/4/24,23.4
TX,2020/4/24,50.4
UT,2020/4/24,45.4
VA,2020/4/24,32.7
VT,2020/4/24,43
WA,2020/4/24,20.2
WI,2020/4/24,46.9
WV,2020/4/24,30.8
WY,2020/4/24,42.5
AK,2020/4/25,25.7
AL,2020/4/25,46.7
AR,2020/4/25,35.8
AZ,2020/4/25,47.7
CA,2020/4/25,46
CO,2020/4/25,48
CT,2020/4/25,47.3
DE,2020/4/25,46
FL,2020/4/25,45.3
GA,2020/4/25,38
HI,2020/4/25,23.7
IA,2020/4/25,50
ID,2020/4/25,29.9
IL,2020/4/25,46.4
IN,2020/4/25,47
KS,2020/4/25,52
KY,2020/4/25,32.6
LA,2020/4/25,45
MA,2020/4/25,50.5
MD,2020/4/25,47
ME,2020/4/25,45.8
MI,2020/4/25,41.5
MN,2020/4/25,39.1
MO,2020/4/25,39
MS,2020/4/25,42.2
MT,2020/4/25,28.7
NC,2020/4/25,32.4
ND,2020/4/25,40.7
NE,2020/4/25,36
NH,2020/4/25,45.8
NJ,2020/4/25,43.5
NM,2020/4/25,50.9
NV,2020/4/25,38.7
NY,2020/4/25,43.9
OH,2020/4/25,43.8
OK,2020/4/25,44.6
OR,2020/4/25,17.2
PA,2020/4/25,42
SC,2020/4/25,38
SD,2020/4/25,32.1
TN,2020/4/25,23
TX,2020/4/25,38
UT,2020/4/25,44.4
VA,2020/4/25,33.5
VT,2020/4/25,43.4
WA,2020/4/25,22.6
WI,2020/4/25,44.1
WV,2020/4/25,37.8
WY,2020/4/25,45.2
AK,2020/4/26,24.3
AL,2020/4/26,42.5
AR,2020/4/26,44
AZ,2020/4/26,55.4
CA,2020/4/26,44.8
CO,2020/4/26,44.4
CT,2020/4/26,43
DE,2020/4/26,39.5
FL,2020/4/26,47.3
GA,2020/4/26,32.4
HI,2020/4/26,17.3
IA,2020/4/26,46.1
ID,2020/4/26,29.7
IL,2020/4/26,43.2
IN,2020/4/26,39.9
KS,2020/4/26,38.2
KY,2020/4/26,34.6
LA,2020/4/26,47
MA,2020/4/26,42
MD,2020/4/26,37.3
ME,2020/4/26,45.8
MI,2020/4/26,38.8
MN,2020/4/26,40.5
MO,2020/4/26,44.2
MS,2020/4/26,40.5
MT,2020/4/26,30.6
NC,2020/4/26,39.8
ND,2020/4/26,43
NE,2020/4/26,40
NH,2020/4/26,44
NJ,2020/4/26,37
NM,2020/4/26,48.1
NV,2020/4/26,42.2
NY,2020/4/26,37.8
OH,2020/4/26,36.8
OK,2020/4/26,51
OR,2020/4/26,20.4
PA,2020/4/26,36.2
SC,2020/4/26,42.6
SD,2020/4/26,35
TN,2020/4/26,20.6
TX,2020/4/26,51
UT,2020/4/26,43.6
VA,2020/4/26,32.7
VT,2020/4/26,44
WA,2020/4/26,23.1
WI,2020/4/26,42.2
WV,2020/4/26,34
WY,2020/4/26,41.1
AK,2020/4/27,25.3
AL,2020/4/27,44
AR,2020/4/27,42.8
AZ,2020/4/27,50.6
CA,2020/4/27,43.5
CO,2020/4/27,50
CT,2020/4/27,38.7
DE,2020/4/27,35.5
FL,2020/4/27,47.7
GA,2020/4/27,38.8
HI,2020/4/27,13.3
IA,2020/4/27,42.3
ID,2020/4/27,30
IL,2020/4/27,45
IN,2020/4/27,46.2
KS,2020/4/27,48.2
KY,2020/4/27,43.4
LA,2020/4/27,52.1
MA,2020/4/27,39.2
MD,2020/4/27,38
ME,2020/4/27,39.5
MI,2020/4/27,41.4
MN,2020/4/27,41.1
MO,2020/4/27,41
MS,2020/4/27,43.7
MT,2020/4/27,27.3
NC,2020/4/27,39.8
ND,2020/4/27,46
NE,2020/4/27,45
NH,2020/4/27,38.4
NJ,2020/4/27,34
NM,2020/4/27,50.9
NV,2020/4/27,42.2
NY,2020/4/27,38
OH,2020/4/27,41.1
OK,2020/4/27,48.5
OR,2020/4/27,15.3
PA,2020/4/27,36.8
SC,2020/4/27,44.6
SD,2020/4/27,37
TN,2020/4/27,31.3
TX,2020/4/27,54.3
UT,2020/4/27,45.5
VA,2020/4/27,40.7
VT,2020/4/27,39
WA,2020/4/27,20
WI,2020/4/27,38.2
WV,2020/4/27,38
WY,2020/4/27,44.1
